"","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL"
"301","Pathway","M39395","WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING",0.000264365325067563,0.0243480464387225,0.18025390761681,0.243480464387225,14097,71,62,4,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING.html"
"302","Pathway","M39824","WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING",0.000379300229823438,0.0301576049829023,0.22326333885609,0.349335511667386,14097,78,62,4,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING.html"
"303","Pathway","M27275","REACTOME_DISEASES_OF_GLYCOSYLATION",0.000407221925885676,0.0301576049829023,0.22326333885609,0.375051393740708,14097,143,62,5,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_OF_GLYCOSYLATION.html"
"304","Pathway","M48081","WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS",0.000439885462903389,0.0301576049829023,0.22326333885609,0.405134511334022,14097,34,62,3,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS.html"
"305","Pathway","M39569","WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING",0.000521588930611428,0.0301576049829023,0.22326333885609,0.480383405093125,14097,36,62,3,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING.html"
"306","Pathway","M39537","WP_INSULIN_SIGNALING_IN_ADIPOCYTES_DIABETIC_CONDITION",0.00052391061859548,0.0301576049829023,0.22326333885609,0.482521679726437,14097,8,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_INSULIN_SIGNALING_IN_ADIPOCYTES_DIABETIC_CONDITION.html"
"307","Pathway","M39447","WP_INSULIN_SIGNALING_IN_ADIPOCYTES_NORMAL_CONDITION",0.00052391061859548,0.0301576049829023,0.22326333885609,0.482521679726437,14097,8,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_INSULIN_SIGNALING_IN_ADIPOCYTES_NORMAL_CONDITION.html"
"308","Pathway","M39009","REACTOME_SARS_COV_INFECTIONS",0.00101476817368933,0.0494621595947039,0.366179174520231,0.934601487967869,14097,471,62,8,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_INFECTIONS.html"
"309","Pathway","M47499","KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY",0.00102039200032505,0.0494621595947039,0.366179174520231,0.939781032299374,14097,11,62,2,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY.html"
"310","Pathway","M47915","KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY",0.00102039200032505,0.0494621595947039,0.366179174520231,0.939781032299374,14097,11,62,2,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY.html"
"311","Pathway","M11079","KEGG_N_GLYCAN_BIOSYNTHESIS",0.00107479520989524,0.0494943194156756,0.366417260701518,0.989886388313511,14097,46,62,3,"KEGG Legacy Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_N_GLYCAN_BIOSYNTHESIS.html"
"312","Pathway","M27162","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.00138250158452126,0.0606325694925752,0.448876159629088,1,14097,110,62,4,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_PI3K_AKT_SIGNALING_IN_CANCER.html"
"313","Pathway","M47922","KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY",0.00167399565272222,0.0670326085285725,0.496257046964013,1,14097,14,62,2,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY.html"
"314","Pathway","M47918","KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY",0.00167399565272222,0.0670326085285725,0.496257046964013,1,14097,14,62,2,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY.html"
"315","Pathway","M41727","REACTOME_SARS_COV_2_INFECTION",0.00196464221760121,0.069710268044785,0.516080345407252,1,14097,299,62,6,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_2_INFECTION.html"
"316","Pathway","M48051","WP_NGLYCAN_BIOSYNTHESIS",0.00200179688265452,0.069710268044785,0.516080345407252,1,14097,57,62,3,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_NGLYCAN_BIOSYNTHESIS.html"
"317","Pathway","M100","PID_SHP2_PATHWAY",0.00200179688265452,0.069710268044785,0.516080345407252,1,14097,57,62,3,"PID Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_SHP2_PATHWAY.html"
"318","Pathway","M39719","WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING",0.00206583763056566,0.069710268044785,0.516080345407252,1,14097,302,62,6,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING.html"
"319","Pathway","M47632","KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS",0.00219500301118216,0.069710268044785,0.516080345407252,1,14097,16,62,2,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS.html"
"320","Pathway","M47457","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1",0.00219500301118216,0.069710268044785,0.516080345407252,1,14097,16,62,2,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1.html"
"321","Pathway","MM15307","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.00239477031996374,0.0735194488228867,0.544280542979558,1,14097,1389,62,14,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION.html"
"322","Pathway","M42546","WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY",0.00278283694460545,0.0800935258119256,0.592949871306591,1,14097,18,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY.html"
"323","Pathway","M39865","WP_PROTEOGLYCAN_BIOSYNTHESIS",0.00278283694460545,0.0800935258119256,0.592949871306591,1,14097,18,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_PROTEOGLYCAN_BIOSYNTHESIS.html"
"324","Pathway","MM15917","WP_FOCAL_ADHESION_PI3KAKTMTOR_SIGNALING_PATHWAY",0.00302422602816059,0.0840127013961156,0.621964384461253,1,14097,326,62,6,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_FOCAL_ADHESION_PI3KAKTMTOR_SIGNALING_PATHWAY.html"
"325","Pathway","M22013","BIOCARTA_ERAD_PATHWAY",0.00310144608845595,0.0840127013961156,0.621964384461253,1,14097,19,62,2,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_ERAD_PATHWAY.html"
"326","Pathway","M121","PID_MTOR_4PATHWAY",0.0034529846223041,0.0908628239183449,0.67267733818398,1,14097,69,62,3,"PID Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_MTOR_4PATHWAY.html"
"327","Pathway","M39006","REACTOME_SARS_COV_1_INFECTION",0.00359127129087596,0.09187669052491,0.68018321419319,1,14097,143,62,4,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_1_INFECTION.html"
"328","Pathway","M39658","WP_TYPE_II_DIABETES_MELLITUS",0.00415429922358435,0.103311542468902,0.764837921547711,1,14097,22,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_TYPE_II_DIABETES_MELLITUS.html"
"329","Pathway","MM1470","BIOCARTA_EIF4_PATHWAY",0.00453711338744981,0.103311542468902,0.764837921547711,1,14097,23,62,2,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_EIF4_PATHWAY.html"
"330","Pathway","MM14953","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",0.00453711338744981,0.103311542468902,0.764837921547711,1,14097,23,62,2,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HSF1_DEPENDENT_TRANSACTIVATION.html"
"331","Pathway","MM15890","WP_TRIACYLGLYCERIDE_SYNTHESIS",0.00453711338744981,0.103311542468902,0.764837921547711,1,14097,23,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_TRIACYLGLYCERIDE_SYNTHESIS.html"
"332","Pathway","M27554","REACTOME_DISEASES_OF_METABOLISM",0.00479203482130442,0.103311542468902,0.764837921547711,1,14097,250,62,5,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_OF_METABOLISM.html"
"333","Pathway","M39692","WP_TRIACYLGLYCERIDE_SYNTHESIS",0.00493562200720055,0.103311542468902,0.764837921547711,1,14097,24,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_TRIACYLGLYCERIDE_SYNTHESIS.html"
"334","Pathway","M4791","BIOCARTA_EIF4_PATHWAY",0.00493562200720055,0.103311542468902,0.764837921547711,1,14097,24,62,2,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_EIF4_PATHWAY.html"
"335","Pathway","M3492","REACTOME_MTORC1_MEDIATED_SIGNALLING",0.00493562200720055,0.103311542468902,0.764837921547711,1,14097,24,62,2,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MTORC1_MEDIATED_SIGNALLING.html"
"336","Pathway","MM14650","REACTOME_MTORC1_MEDIATED_SIGNALLING",0.0053496841828031,0.107109981138297,0.792958592942202,1,14097,25,62,2,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MTORC1_MEDIATED_SIGNALLING.html"
"337","Pathway","M39813","WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS",0.0053496841828031,0.107109981138297,0.792958592942202,1,14097,25,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS.html"
"338","Pathway","M27558","REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER",0.00577915991513315,0.110887630871617,0.820925359300741,1,14097,26,62,2,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER.html"
"339","Pathway","M7330","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.00577915991513315,0.110887630871617,0.820925359300741,1,14097,26,62,2,"KEGG Legacy Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE.html"
"340","Pathway","M39618","WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE",0.00622391010094643,0.116984106183095,0.866058898057082,1,14097,27,62,2,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE.html"
"341","Pathway","M39375","WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS",0.00639762154733923,0.117844188901989,0.872426278345452,1,14097,86,62,3,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS.html"
"342","Pubmed","35696571","ESCPE-1 mediates retrograde endosomal sorting of the SARS-CoV-2 host factor Neuropilin-1.",1.42701204395478e-29,4.84327887718253e-26,4.21710463251651e-25,4.84327887718253e-26,34779,1201,76,34,"Pubmed","http://pubmed.org/35696571"
"343","Pubmed","30550785","Irisin Mediates Effects on Bone and Fat via αV Integrin Receptors.",1.31099130375387e-19,2.22475224247032e-16,1.93712012581462e-15,4.44950448494064e-16,34779,1451,76,28,"Pubmed","http://pubmed.org/30550785"
"344","Pubmed","31073040","LMBR1L regulates lymphopoiesis through Wnt/β-catenin signaling.",9.65107371410615e-15,1.09185813952254e-11,9.50694794785373e-11,3.27557441856763e-11,34779,942,76,20,"Pubmed","http://pubmed.org/31073040"
"345","Pubmed","33845483","Multilevel proteomics reveals host perturbations by SARS-CoV-2 and SARS-CoV.",8.84252157186857e-14,7.50287955373048e-11,6.53285283081952e-10,3.00115182149219e-10,34779,1061,76,20,"Pubmed","http://pubmed.org/33845483"
"346","Pubmed","38569033","ER-export and ARFRP1/AP-1-dependent delivery of SARS-CoV-2 Envelope to lysosomes controls late stages of viral replication.",1.78968351113978e-12,1.21483716736168e-09,1.05777420135147e-08,6.0741858368084e-09,34779,952,76,18,"Pubmed","http://pubmed.org/38569033"
"347","Pubmed","33545068","Systematically defining selective autophagy receptor-specific cargo using autophagosome content profiling.",3.49602540744207e-12,1.97758503880973e-09,1.72190849212699e-08,1.18655102328584e-08,34779,1297,76,20,"Pubmed","http://pubmed.org/33545068"
"348","Pubmed","29180619","The STUbL RNF4 regulates protein group SUMOylation by targeting the SUMO conjugation machinery.",8.90897442948288e-12,4.31957988766641e-09,3.76111324925399e-08,3.02370592136649e-08,34779,1203,76,19,"Pubmed","http://pubmed.org/29180619"
"349","Pubmed","35007762","Interactome Analysis of Human Phospholipase D and Phosphatidic Acid-Associated Protein Network.",2.94337585607861e-11,1.24872720694135e-08,1.08728269064803e-07,9.98981765553082e-08,34779,282,76,11,"Pubmed","http://pubmed.org/35007762"
"350","Pubmed","19946888","Defining the membrane proteome of NK cells.",5.15682257600219e-11,1.94469509143905e-08,1.6932707958602e-07,1.75022558229514e-07,34779,1168,76,18,"Pubmed","http://pubmed.org/19946888"
"351","Pubmed","37314216","USP9X deubiquitinates and stabilizes CDC123 to promote breast carcinogenesis through regulating cell cycle.",1.70719508820046e-10,5.79422012935235e-08,5.04510129788905e-07,5.79422012935235e-07,34779,1804,76,21,"Pubmed","http://pubmed.org/37314216"
"352","Pubmed","33957083","Comprehensive interactome profiling of the human Hsp70 network highlights functional differentiation of J domains.",3.25286082007427e-10,9.69600140178205e-08,8.4424319691721e-07,1.10402096233321e-06,34779,1487,76,19,"Pubmed","http://pubmed.org/33957083"
"353","Pubmed","36215168","TRIM67 drives tumorigenesis in oligodendrogliomas through Rho GTPase-dependent membrane blebbing.",3.42816784977562e-10,9.69600140178205e-08,8.4424319691721e-07,1.16352016821385e-06,34779,4827,76,33,"Pubmed","http://pubmed.org/36215168"
"354","Pubmed","26638075","A Dynamic Protein Interaction Landscape of the Human Centrosome-Cilium Interface.",1.37633706126001e-09,3.59329845070498e-07,3.12873074764952e-06,4.67128798591648e-06,34779,1819,76,20,"Pubmed","http://pubmed.org/26638075"
"355","Pubmed","16303743","Signal sequence and keyword trap in silico for selection of full-length human cDNAs encoding secretion or membrane proteins from oligo-capped cDNA libraries.",2.5307433330937e-09,6.13524490894287e-07,5.34203591889331e-06,8.58934287252001e-06,34779,430,76,11,"Pubmed","http://pubmed.org/16303743"
"356","Pubmed","34079125","A proximity-dependent biotinylation map of a human cell.",3.65634420732527e-09,8.27308815977464e-07,7.20348327827424e-06,1.2409632239662e-05,34779,4404,76,30,"Pubmed","http://pubmed.org/34079125"
"357","Pubmed","34709727","SARS-CoV-2-host proteome interactions for antiviral drug discovery.",4.24623209365942e-09,9.00731982867505e-07,7.84278814813163e-06,1.44117117258801e-05,34779,1943,76,20,"Pubmed","http://pubmed.org/34709727"
"358","Pubmed","32149426","Phosphorylation switches protein disulfide isomerase activity to maintain proteostasis and attenuate ER stress.",4.71271004956922e-09,9.40878700484585e-07,8.19235073400901e-06,1.59949379082379e-05,34779,174,76,8,"Pubmed","http://pubmed.org/32149426"
"359","Pubmed","35384245","Physical and functional interactome atlas of human receptor tyrosine kinases.",5.79596449503732e-09,1.09286130534204e-06,9.51568264046972e-06,1.96715034961567e-05,34779,1572,76,18,"Pubmed","http://pubmed.org/35384245"
"360","Pubmed","32554809","BioID screening of biotinylation sites using the avidin-like protein Tamavidin 2-REV identifies global interactors of stimulator of interferon genes (STING).",5.97831546011843e-08,1.03948787356427e-05,9.05095336901745e-05,0.000202904026716419,34779,1831,76,18,"Pubmed","http://pubmed.org/32554809"
"361","Pubmed","22190034","Global landscape of HIV-human protein complexes.",6.1254441577152e-08,1.03948787356427e-05,9.05095336901745e-05,0.000207897574712854,34779,457,76,10,"Pubmed","http://pubmed.org/22190034"
"362","Pubmed","33060197","Comparative host-coronavirus protein interaction networks reveal pan-viral disease mechanisms.",8.62295576083164e-08,1.39363389772679e-05,0.00012134547927487,0.000292663118522626,34779,754,76,12,"Pubmed","http://pubmed.org/33060197"
"363","Pubmed","29568061","An AP-MS- and BioID-compatible MAC-tag enables comprehensive mapping of protein interactions and subcellular localizations.",2.50456187542571e-07,3.86385591145221e-05,0.000336430857622642,0.000850048300519487,34779,2247,76,19,"Pubmed","http://pubmed.org/29568061"
"364","Pubmed","34597346","The proximal proteome of 17 SARS-CoV-2 proteins links to disrupted antiviral signaling and host translation.",2.63026182268897e-07,3.88135157661146e-05,0.00033795422748143,0.000892710862620637,34779,1007,76,13,"Pubmed","http://pubmed.org/34597346"
"365","Pubmed","29507755","VIRMA mediates preferential m6A mRNA methylation in 3'UTR and near stop codon and associates with alternative polyadenylation.",3.34043847872088e-07,4.72139567412159e-05,0.000411097937454804,0.00113374481967787,34779,3041,76,22,"Pubmed","http://pubmed.org/29507755"
"366","Pubmed","31536960","Rewiring of the Human Mitochondrial Interactome during Neuronal Reprogramming Reveals Regulators of the Respirasome and Neurogenesis.",3.47775167510429e-07,4.72139567412159e-05,0.000411097937454804,0.0011803489185304,34779,859,76,12,"Pubmed","http://pubmed.org/31536960"
"367","Pubmed","27342126","Identification of Zika Virus and Dengue Virus Dependency Factors using Functional Genomics.",3.63906467435045e-07,4.7503790402867e-05,0.000413621556078061,0.00123509855047454,34779,422,76,9,"Pubmed","http://pubmed.org/27342126"
"368","Pubmed","25273559","Lanthionine synthetase C-like protein 2 (LanCL2) is a novel regulator of Akt.",5.57134406107e-07,7.00338583084133e-05,0.000609793728163807,0.00189091417432716,34779,8,76,3,"Pubmed","http://pubmed.org/25273559"
"369","Pubmed","31056421","FAM105A/OTULINL Is a Pseudodeubiquitinase of the OTU-Class that Localizes to the ER Membrane.",8.59593323848316e-07,0.000104194990755042,0.000907239061265282,0.00291745974114119,34779,468,76,9,"Pubmed","http://pubmed.org/31056421"
"370","Pubmed","35944360","TRABID targets DDB2 for deubiquitination to promote proliferation of hepatocellular carcinoma cells.",2.02038297407224e-06,0.000231032131135808,0.0020116262044356,0.00685717981400119,34779,3954,76,24,"Pubmed","http://pubmed.org/35944360"
"371","Pubmed","21988832","Toward an understanding of the protein interaction network of the human liver.",2.04212254981563e-06,0.000231032131135808,0.0020116262044356,0.00693096393407424,34779,2582,76,19,"Pubmed","http://pubmed.org/21988832"
"372","Pubmed","12520002","BayGenomics: a resource of insertional mutations in mouse embryonic stem cells.",3.17638059666009e-06,0.000347762443389173,0.00302801190726576,0.0107806357450644,34779,3763,76,23,"Pubmed","http://pubmed.org/12520002"
"373","Pubmed","29509190","Quantitative mapping of RNA-mediated nuclear estrogen receptor β interactome in human breast cancer cells.",3.60768553744554e-06,0.000380164685921161,0.00331014236175873,0.0122444847140902,34779,2177,76,17,"Pubmed","http://pubmed.org/29509190"
"374","Pubmed","19199708","Proteomic analysis of human parotid gland exosomes by multidimensional protein identification technology (MudPIT).",3.6963566987031e-06,0.000380164685921161,0.00331014236175873,0.0125454346353983,34779,417,76,8,"Pubmed","http://pubmed.org/19199708"
"375","Pubmed","35509820","The involvement of Parkin-dependent mitophagy in the anti-cancer activity of Ginsenoside.",4.55106499859826e-06,0.000454303370742427,0.00395567733741621,0.0154463146052425,34779,1515,76,14,"Pubmed","http://pubmed.org/35509820"
"376","Pubmed","31871319","Mapping the proximity interaction network of the Rho-family GTPases reveals signalling pathways and regulatory mechanisms.",8.47693098986341e-06,0.000805563254494045,0.00701414190356953,0.0287707037795964,34779,1831,76,15,"Pubmed","http://pubmed.org/31871319"
"377","Pubmed","28675297","A Human Tyrosine Phosphatase Interactome Mapped by Proteomic Profiling.",8.54457193924149e-06,0.000805563254494045,0.00701414190356953,0.0290002771617856,34779,974,76,11,"Pubmed","http://pubmed.org/28675297"
"378","Pubmed","36114006","ALS-linked loss of Cyclin-F function affects HSP90.",9.51849273717576e-06,0.000873128766215528,0.00760244342347864,0.0323057643499745,34779,2091,76,16,"Pubmed","http://pubmed.org/36114006"
"379","Pubmed","37827155","Antagonistic roles of canonical and Alternative-RPA in disease-associated tandem CAG repeat instability.",1.11601790124745e-05,0.000996780199166798,0.0086790922061303,0.0378776475683383,34779,3180,76,20,"Pubmed","http://pubmed.org/37827155"
"380","Pubmed","26344197","Panorama of ancient metazoan macromolecular complexes.",1.14623703348606e-05,0.000997520126064535,0.00868553484391205,0.0389032849165169,34779,3471,76,21,"Pubmed","http://pubmed.org/26344197"
"381","Pubmed","8125298","Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.",1.22797462736188e-05,0.00104193647131655,0.00907227362165242,0.041677458852662,34779,1889,76,15,"Pubmed","http://pubmed.org/8125298"
"382","Pubmed","30021842","SOX9 is dispensable for the initiation of epigenetic remodeling and the activation of marker genes at the onset of chondrogenesis.",1.2963912254962e-05,0.00107315898032539,0.009344131986035,0.0439995181933409,34779,21,76,3,"Pubmed","http://pubmed.org/30021842"
"383","Pubmed","30833792","A protein-interaction network of interferon-stimulated genes extends the innate immune system landscape.",1.33755190828122e-05,0.00108086932778725,0.00941126696385531,0.0453965117670644,34779,1440,76,13,"Pubmed","http://pubmed.org/30833792"
"384","Pubmed","25036637","A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways.",1.50065043342455e-05,0.00118446687698673,0.0103133040253689,0.0509320757104293,34779,363,76,7,"Pubmed","http://pubmed.org/25036637"
"385","Pubmed","14681479","GenePaint.org: an atlas of gene expression patterns in the mouse embryo.",1.66057849400168e-05,0.00128090986560039,0.0111530454162116,0.0563600340864171,34779,3267,76,20,"Pubmed","http://pubmed.org/14681479"
"386","Pubmed","36610398","Evolutionarily conserved regulators of tau identify targets for new therapies.",1.73243949054216e-05,0.00130664436242224,0.0113771189591872,0.0587989963090009,34779,516,76,8,"Pubmed","http://pubmed.org/36610398"
"387","Pubmed","20628086","Variation at the NFATC2 locus increases the risk of thiazolidinedione-induced edema in the Diabetes REduction Assessment with ramipril and rosiglitazone Medication (DREAM) study.",1.77874493246314e-05,0.00131240441321302,0.0114272724553812,0.060370603007799,34779,2199,76,16,"Pubmed","http://pubmed.org/20628086"
"388","Pubmed","19913121","Gene-centric association signals for lipids and apolipoproteins identified via the HumanCVD BeadChip.",1.96638391975308e-05,0.00140966177880307,0.0122741047303271,0.0667390702364195,34779,2217,76,16,"Pubmed","http://pubmed.org/19913121"
"389","Pubmed","16602821","BGEM: an in situ hybridization database of gene expression in the embryonic and adult mouse nervous system.",1.99362891521943e-05,0.00140966177880307,0.0122741047303271,0.0676637653825476,34779,4831,76,25,"Pubmed","http://pubmed.org/16602821"
"390","Pubmed","31586073","The midbody interactome reveals unexpected roles for PP1 phosphatases in cytokinesis.",2.25553303877661e-05,0.00156230186400159,0.0136031614018951,0.076552791336078,34779,3051,76,19,"Pubmed","http://pubmed.org/31586073"
"391","Pubmed","26972000","Substrate-Trapped Interactors of PHD3 and FIH Cluster in Distinct Signaling Pathways.",2.3116311415698e-05,0.00156913521889758,0.013662660293696,0.0784567609448792,34779,1517,76,13,"Pubmed","http://pubmed.org/26972000"
"392","Interaction","int:TGOLN2","TGOLN2 interactions",3.2856444970605e-21,1.82878972706388e-17,1.6828042893026e-16,1.82878972706388e-17,20153,1589,76,37," "," "
"393","Interaction","int:CFD","CFD interactions",2.66849086083691e-14,5.55531020175323e-11,5.11185058488153e-10,1.48528201314182e-10,20153,1360,76,28," "," "
"394","Interaction","int:TMEM106B","TMEM106B interactions",2.99423834086592e-14,5.55531020175323e-11,5.11185058488153e-10,1.66659306052597e-10,20153,309,76,16," "," "
"395","Interaction","int:FNDC5","FNDC5 interactions",1.8356022167938e-13,2.55424048466858e-10,2.35034502868273e-09,1.02169619386743e-09,20153,1470,76,28," "," "
"396","Interaction","int:CANX","CANX interactions",2.28995235724971e-12,2.54917496409038e-09,2.3456838696493e-08,1.27458748204519e-08,20153,1261,76,25," "," "
"397","Interaction","int:TCTN1","TCTN1 interactions",1.0907191925637e-11,1.01182383763493e-08,9.31053728481054e-08,6.07094302580957e-08,20153,151,76,11," "," "
"398","Interaction","int:LMBR1L","LMBR1L interactions",1.98308780575551e-10,1.5768381038336e-07,1.45096502096344e-06,1.10378667268352e-06,20153,946,76,20," "," "
"399","Interaction","int:SEC61B","SEC61B interactions",2.66561161750519e-09,1.85459928287923e-06,1.70655356489636e-05,1.48367942630339e-05,20153,763,76,17," "," "
"400","Interaction","int:VAPA","VAPA interactions",4.4177286480821e-09,2.73211973946944e-06,2.51402484847122e-05,2.4589077655225e-05,20153,686,76,16," "," "
"401","Interaction","int:TMPRSS13","TMPRSS13 interactions",6.28523665677133e-09,3.49836272315892e-06,3.21910152323517e-05,3.49836272315892e-05,20153,106,76,8," "," "
"402","Interaction","int:SYNE3","SYNE3 interactions",1.04724270981363e-08,5.29904811165699e-06,4.87604493810991e-05,5.82895292282269e-05,20153,444,76,13," "," "
"403","Interaction","int:DNAJC3","DNAJC3 interactions",1.28913518973036e-08,5.97943872169933e-06,5.50212251282305e-05,7.17532646603919e-05,20153,226,76,10," "," "
"404","Interaction","int:CLGN","CLGN interactions",1.86891325487912e-08,8.001823982044e-06,7.36306832871755e-05,0.000104023711766572,20153,235,76,10," "," "
"405","Interaction","int:PLD4","PLD4 interactions",2.70018659352497e-08,1.07351704139714e-05,9.87822194737998e-05,0.0001502923857956,20153,83,76,7," "," "
