"","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL"
"273","Pathway","MM15897","WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY",7.49981589377453e-07,6.43353772105094e-05,0.000525284173521821,0.00147971367584172,14097,48,152,7,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY.html"
"274","Pathway","MM15827","WP_LUNG_FIBROSIS",1.12858613741975e-06,9.27791853803823e-05,0.000757521597380187,0.00222670044912918,14097,73,152,8,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_LUNG_FIBROSIS.html"
"275","Pathway","M42532","WP_PROSTAGLANDIN_SIGNALING",1.23970980586981e-06,9.78378978792451e-05,0.00079882486984496,0.00244594744698113,14097,33,152,6,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_PROSTAGLANDIN_SIGNALING.html"
"276","Pathway","M12289","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",1.46214751278741e-06,0.000110954501643445,0.000905919048295899,0.00288481704272956,14097,197,152,12,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS.html"
"277","Pathway","M197","PID_HIV_NEF_PATHWAY",1.78480289358006e-06,0.000130422818853091,0.00106487356692518,0.00352141610903346,14097,35,152,6,"PID Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_HIV_NEF_PATHWAY.html"
"278","Pathway","M39413","WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA",2.19801242088737e-06,0.000154881375228956,0.00126457228835172,0.00433667850641077,14097,56,152,7,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA.html"
"279","Pathway","M48078","WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING",2.44981568758841e-06,0.000166671943159032,0.00136083967651419,0.00483348635161194,14097,108,152,9,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING.html"
"280","Pathway","MM14978","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",2.79879057954673e-06,0.000181741621716562,0.00148388028013777,0.00552201381344569,14097,58,152,7,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES.html"
"281","Pathway","MM16642","WP_COMPREHENSIVE_IL17A_SIGNALING",2.85554499402606e-06,0.000181741621716562,0.00148388028013777,0.00563399027321341,14097,110,152,9,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMPREHENSIVE_IL17A_SIGNALING.html"
"282","Pathway","M45556","WP_LDL_INFLUENCE_ON_CD14_AND_TLR4",3.92524573058279e-06,0.000234682115952723,0.00191612774594008,0.00774450982643985,14097,23,152,5,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_LDL_INFLUENCE_ON_CD14_AND_TLR4.html"
"283","Pathway","M39410","WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING",3.92524573058279e-06,0.000234682115952723,0.00191612774594008,0.00774450982643985,14097,23,152,5,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING.html"
"284","Pathway","M39341","WP_SPINAL_CORD_INJURY",4.76419557458234e-06,0.000276463466725028,0.00225726326516217,0.00939975786865097,14097,117,152,9,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_SPINAL_CORD_INJURY.html"
"285","Pathway","M39477","WP_LUNG_FIBROSIS",4.92337167050646e-06,0.00027753749445455,0.00226603246482653,0.00971381230590925,14097,63,152,7,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_LUNG_FIBROSIS.html"
"286","Pathway","M4844","KEGG_CHEMOKINE_SIGNALING_PATHWAY",5.99106498499437e-06,0.000328343644872053,0.00268085348382141,0.0118203712153939,14097,188,152,11,"KEGG Legacy Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CHEMOKINE_SIGNALING_PATHWAY.html"
"287","Pathway","M47781","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY",1.1956898701629e-05,0.000620814766797737,0.00506881572514074,0.023590961138314,14097,14,152,4,"KEGG Medicus Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY.html"
"288","Pathway","MM1471","BIOCARTA_STEM_PATHWAY",1.1956898701629e-05,0.000620814766797737,0.00506881572514074,0.023590961138314,14097,14,152,4,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_STEM_PATHWAY.html"
"289","Pathway","M6910","BIOCARTA_INFLAM_PATHWAY",1.31488342960432e-05,0.000665196155540853,0.00543117998126995,0.0259426500660933,14097,29,152,5,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_INFLAM_PATHWAY.html"
"290","Pathway","M39568","WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3",1.58550933025867e-05,0.0007780494988871,0.00635260265350889,0.0312820990860036,14097,75,152,7,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3.html"
"291","Pathway","M39888","WP_COVID19_ADVERSE_OUTCOME_PATHWAY",1.61682865962347e-05,0.0007780494988871,0.00635260265350889,0.0319000294543711,14097,15,152,4,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COVID19_ADVERSE_OUTCOME_PATHWAY.html"
"292","Pathway","MM15954","WP_SPINAL_CORD_INJURY",2.15076368008651e-05,0.00101034684305016,0.00824925926345996,0.0424345674081068,14097,108,152,8,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_SPINAL_CORD_INJURY.html"
"293","Pathway","M22051","BIOCARTA_LDL_PATHWAY",2.40042128355681e-05,0.00110140260289711,0.00899270947125314,0.0473603119245758,14097,6,152,3,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_LDL_PATHWAY.html"
"294","Pathway","M27609","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",2.62518097767697e-05,0.00117715501567197,0.00961121122350875,0.0517948206895666,14097,111,152,8,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING.html"
"295","Pathway","M39733","WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE",2.77207760798013e-05,0.00118898024359669,0.00970776160288745,0.0546930912054479,14097,17,152,4,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE.html"
"296","Pathway","M3952","BIOCARTA_LAIR_PATHWAY",2.77207760798013e-05,0.00118898024359669,0.00970776160288745,0.0546930912054479,14097,17,152,4,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_LAIR_PATHWAY.html"
"297","Pathway","M13968","BIOCARTA_HIVNEF_PATHWAY",2.96313989115714e-05,0.00121795144175329,0.00994430504973522,0.0584627500525303,14097,56,152,6,"BioCarta Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_HIVNEF_PATHWAY.html"
"298","Pathway","M1074","REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",2.96313989115714e-05,0.00121795144175329,0.00994430504973522,0.0584627500525303,14097,56,152,6,"Reactome Pathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS.html"
"299","Pathway","MM15943","WP_CHEMOKINE_SIGNALING_PATHWAY",3.04114458411085e-05,0.00121795144175329,0.00994430504973522,0.0600017826445071,14097,184,152,10,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CHEMOKINE_SIGNALING_PATHWAY.html"
"300","Pathway","MM15972","WP_APOPTOSIS",3.0865469887311e-05,0.00121795144175329,0.00994430504973522,0.0608975720876646,14097,83,152,7,"WikiPathways","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_APOPTOSIS.html"
"301","Pubmed","35696571","ESCPE-1 mediates retrograde endosomal sorting of the SARS-CoV-2 host factor Neuropilin-1.",1.92658627553818e-26,1.65724951421795e-22,1.59709530162542e-21,1.65724951421795e-22,34779,1201,185,46,"Pubmed","http://pubmed.org/35696571"
"302","Pubmed","20628086","Variation at the NFATC2 locus increases the risk of thiazolidinedione-induced edema in the Diabetes REduction Assessment with ramipril and rosiglitazone Medication (DREAM) study.",4.06216892217969e-26,1.74713885342948e-22,1.6837218717884e-21,3.49427770685897e-22,34779,2199,185,59,"Pubmed","http://pubmed.org/20628086"
"303","Pubmed","19913121","Gene-centric association signals for lipids and apolipoproteins identified via the HumanCVD BeadChip.",6.17675191454447e-26,1.77108066563038e-22,1.70679465319543e-21,5.31324199689115e-22,34779,2217,185,59,"Pubmed","http://pubmed.org/19913121"
"304","Pubmed","24667918","Differential effects of Tat proteins derived from HIV-1 subtypes B and recombinant CRF02_AG on human brain microvascular endothelial cells: implications for blood-brain barrier dysfunction.",1.59151767992241e-17,3.42255877067315e-14,3.29832803406096e-13,1.36902350826926e-13,34779,105,185,15,"Pubmed","http://pubmed.org/24667918"
"305","Pubmed","20628624","Evaluation of candidate stromal epithelial cross-talk genes identifies association between risk of serous ovarian cancer and TERT, a cancer susceptibility ""hot-spot"".",6.33498159133511e-17,1.08987023297329e-13,1.05031053774932e-12,5.44935116486647e-13,34779,172,185,17,"Pubmed","http://pubmed.org/20628624"
"306","Pubmed","20237496","New genetic associations detected in a host response study to hepatitis B vaccine.",1.04091984518836e-16,1.49233208471837e-13,1.43816398226148e-12,8.95399250831024e-13,34779,824,185,30,"Pubmed","http://pubmed.org/20237496"
"307","Pubmed","33545068","Systematically defining selective autophagy receptor-specific cargo using autophagosome content profiling.",3.24333896685555e-16,3.98560025612735e-13,3.84093245380849e-12,2.78992017928915e-12,34779,1297,185,36,"Pubmed","http://pubmed.org/33545068"
"308","Pubmed","23383108","Modulation of cytokine release and gene expression by the immunosuppressive domain of gp41 of HIV-1.",7.970712082902e-16,8.57050816714038e-13,8.25941912117048e-12,6.8564065337123e-12,34779,108,185,14,"Pubmed","http://pubmed.org/23383108"
"309","Pubmed","32149426","Phosphorylation switches protein disulfide isomerase activity to maintain proteostasis and attenuate ER stress.",1.69685612226249e-15,1.62181737374466e-12,1.5629492635117e-11,1.45963563637019e-11,34779,174,185,16,"Pubmed","http://pubmed.org/32149426"
"310","Pubmed","8759763","Identification of mouse granulocyte chemotactic protein-2 from fibroblasts and epithelial cells. Functional comparison with natural KC and macrophage inflammatory protein-2.",2.08808360969397e-14,1.62008870302449e-11,1.5612833394239e-10,1.79616952105875e-10,34779,6,185,6,"Pubmed","http://pubmed.org/8759763"
"311","Pubmed","28522730","11β-HSD1 suppresses cardiac fibroblast CXCL2, CXCL5 and neutrophil recruitment to the heart post MI.",2.08808360969397e-14,1.62008870302449e-11,1.5612833394239e-10,1.79616952105875e-10,34779,6,185,6,"Pubmed","http://pubmed.org/28522730"
"312","Pubmed","19258923","Genetic susceptibility to respiratory syncytial virus bronchiolitis in preterm children is associated with airway remodeling genes and innate immune genes.",2.26468611082556e-14,1.62008870302449e-11,1.5612833394239e-10,1.94808299253215e-10,34779,205,185,16,"Pubmed","http://pubmed.org/19258923"
"313","Pubmed","36398464","CC chemokine ligand 20 (CCL20) positively regulates collagen type I production in 3D skin equivalent tissues.",2.5603758366859e-14,1.62008870302449e-11,1.5612833394239e-10,2.20243529471721e-10,34779,29,185,9,"Pubmed","http://pubmed.org/36398464"
"314","Pubmed","17703412","Genetic susceptibility to respiratory syncytial virus bronchiolitis is predominantly associated with innate immune genes.",2.63674050713123e-14,1.62008870302449e-11,1.5612833394239e-10,2.26812418423429e-10,34779,207,185,16,"Pubmed","http://pubmed.org/17703412"
"315","Pubmed","17466952","Role of IKK and ERK pathways in intrinsic inflammation of cystic fibrosis airways.",3.48397174305033e-14,1.99794166224793e-11,1.92542113563608e-10,2.9969124933719e-10,34779,11,185,7,"Pubmed","http://pubmed.org/17466952"
"316","Pubmed","18029348","Toward a confocal subcellular atlas of the human proteome.",3.73325187475556e-14,2.00708953916546e-11,1.93423696639632e-10,3.21134326266474e-10,34779,3323,185,54,"Pubmed","http://pubmed.org/18029348"
"317","Pubmed","14681479","GenePaint.org: an atlas of gene expression patterns in the mouse embryo.",7.48366673356018e-14,3.78673536718145e-11,3.64928588697052e-10,6.43745012420847e-10,34779,3267,185,53,"Pubmed","http://pubmed.org/14681479"
"318","Pubmed","30550785","Irisin Mediates Effects on Bone and Fat via αV Integrin Receptors.",3.08990657076116e-13,1.47663201787153e-10,1.42303379047009e-09,2.65793763216875e-09,34779,1451,185,34,"Pubmed","http://pubmed.org/30550785"
"319","Pubmed","20503287","Interleukin-9 polymorphism in infants with respiratory syncytial virus infection: an opposite effect in boys and girls.",3.60908472200089e-13,1.63396561992903e-10,1.57465655727622e-09,3.10453467786516e-09,34779,204,185,15,"Pubmed","http://pubmed.org/20503287"
"320","Pubmed","23128233","Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.",4.58481539300491e-13,1.97192910053141e-10,1.90035276799181e-09,3.94385820106282e-09,34779,342,185,18,"Pubmed","http://pubmed.org/23128233"
"321","Pubmed","33845483","Multilevel proteomics reveals host perturbations by SARS-CoV-2 and SARS-CoV.",5.10602039514368e-13,2.09152321138219e-10,2.01560589729019e-09,4.39219874390259e-09,34779,1061,185,29,"Pubmed","http://pubmed.org/33845483"
"322","Pubmed","9792375","Purified Tat induces inflammatory response genes in Kaposi's sarcoma cells.",5.79515556243294e-13,2.26590582491128e-10,2.18365883703349e-09,4.98499281480482e-09,34779,8,185,6,"Pubmed","http://pubmed.org/9792375"
"323","Pubmed","28381538","Chemokine interactome mapping enables tailored intervention in acute and chronic inflammation.",2.10598855469203e-12,7.87639719454821e-10,7.5905027246816e-09,1.81157135474609e-08,34779,45,185,9,"Pubmed","http://pubmed.org/28381538"
"324","Pubmed","36215168","TRIM67 drives tumorigenesis in oligodendrogliomas through Rho GTPase-dependent membrane blebbing.",2.88654457251235e-12,1.03458568386464e-09,9.97032686178741e-09,2.48300564127513e-08,34779,4827,185,63,"Pubmed","http://pubmed.org/36215168"
"325","Pubmed","20007247","The murine IL-8 homologues KC, MIP-2, and LIX are found in endothelial cytoplasmic granules but not in Weibel-Palade bodies.",4.03394552441176e-12,1.3879999760396e-09,1.3376188807846e-08,3.469999940099e-08,34779,5,185,5,"Pubmed","http://pubmed.org/20007247"
"326","Pubmed","23898208","Induction of IL-17 and nonclassical T-cell activation by HIV-Tat protein.",5.36000889297292e-12,1.77333832682127e-09,1.70897036665903e-08,4.6106796497353e-08,34779,98,185,11,"Pubmed","http://pubmed.org/23898208"
"327","Pubmed","31536960","Rewiring of the Human Mitochondrial Interactome during Neuronal Reprogramming Reveals Regulators of the Respirasome and Neurogenesis.",6.27817989095523e-12,2.00018160822211e-09,1.92757977690316e-08,5.40049034219969e-08,34779,859,185,25,"Pubmed","http://pubmed.org/31536960"
"328","Pubmed","21988832","Toward an understanding of the protein interaction network of the human liver.",1.36567083399364e-11,4.1955358978619e-09,4.04324793146074e-08,1.17475005140133e-07,34779,2582,185,43,"Pubmed","http://pubmed.org/21988832"
"329","Pubmed","19893623","A protective role for ELR+ chemokines during acute viral encephalomyelitis.",2.40992689670214e-11,6.9100637218106e-09,6.65924485682765e-08,2.07301911654318e-07,34779,6,185,5,"Pubmed","http://pubmed.org/19893623"
"330","Pubmed","32948685","A Critical Role for the CXCL3/CXCL5/CXCR2 Neutrophilic Chemotactic Axis in the Regulation of Type 2 Responses in a Model of Rhinoviral-Induced Asthma Exacerbation.",2.40992689670214e-11,6.9100637218106e-09,6.65924485682765e-08,2.07301911654318e-07,34779,6,185,5,"Pubmed","http://pubmed.org/32948685"
"331","Pubmed","33144569","A trimeric Rab7 GEF controls NPC1-dependent lysosomal cholesterol export.",4.43847642586945e-11,1.23160561984932e-08,1.18690126745642e-07,3.8179774215329e-07,34779,392,185,17,"Pubmed","http://pubmed.org/33144569"
"332","Pubmed","34709727","SARS-CoV-2-host proteome interactions for antiviral drug discovery.",4.80326477769575e-11,1.29117761305434e-08,1.24431093910812e-07,4.13176836177388e-07,34779,1943,185,36,"Pubmed","http://pubmed.org/34709727"
"333","Pubmed","35493520","EpCAM Is Essential to Maintaining the Immune Homeostasis of Intestines via Keeping the Expression of pIgR in the Intestinal Epithelium of Mice.",8.28375538108606e-11,2.00674239789294e-08,1.93390242552568e-07,7.12568637881023e-07,34779,44,185,8,"Pubmed","http://pubmed.org/35493520"
"334","Pubmed","29117863","RNA-binding activity of TRIM25 is mediated by its PRY/SPRY domain and is required for ubiquitination.",8.36404070412017e-11,2.00674239789294e-08,1.93390242552568e-07,7.19474781368417e-07,34779,2295,185,39,"Pubmed","http://pubmed.org/29117863"
"335","Pubmed","19912257","A20 is an early responding negative regulator of Toll-like receptor 5 signalling in intestinal epithelial cells during inflammation.",8.39836390655032e-11,2.00674239789294e-08,1.93390242552568e-07,7.22427263241458e-07,34779,7,185,5,"Pubmed","http://pubmed.org/19912257"
"336","Pubmed","10570306","NH2- and COOH-terminal truncations of murine granulocyte chemotactic protein-2 augment the in vitro and in vivo neutrophil chemotactic potency.",8.39836390655032e-11,2.00674239789294e-08,1.93390242552568e-07,7.22427263241458e-07,34779,7,185,5,"Pubmed","http://pubmed.org/10570306"
"337","Pubmed","20438785","Polymorphisms in innate immunity genes and risk of childhood leukemia.",9.58954732340016e-11,2.22944016421319e-08,2.14851679301904e-07,8.24892860758882e-07,34779,206,185,13,"Pubmed","http://pubmed.org/20438785"
"338","Pubmed","20406964","Risk of meningioma and common variation in genes related to innate immunity.",1.01851243918744e-10,2.30559052681325e-08,2.22190307871846e-07,8.76124400189036e-07,34779,207,185,13,"Pubmed","http://pubmed.org/20406964"
"339","Pubmed","19423540","Common variation in genes related to innate immunity and risk of adult glioma.",1.08142069444533e-10,2.38522584964583e-08,2.29864782888925e-07,9.30238081361872e-07,34779,208,185,13,"Pubmed","http://pubmed.org/19423540"
"340","Pubmed","12080938","Chemokine/chemokine receptor nomenclature.",1.73203999719066e-10,3.7247520139585e-08,3.58955238192975e-07,1.4899008055834e-06,34779,48,185,8,"Pubmed","http://pubmed.org/12080938"
"341","Pubmed","16303743","Signal sequence and keyword trap in silico for selection of full-length human cDNAs encoding secretion or membrane proteins from oligo-capped cDNA libraries.",1.85427886904232e-10,3.89036751987854e-08,3.74915643920173e-07,1.5950506831502e-06,34779,430,185,17,"Pubmed","http://pubmed.org/16303743"
"342","Pubmed","8702798","The CXC chemokines growth-regulated oncogene (GRO) alpha, GRObeta, GROgamma, neutrophil-activating peptide-2, and epithelial cell-derived neutrophil-activating peptide-78 are potent agonists for the type B, but not the type A, human interleukin-8 receptor.",2.22990511584317e-10,4.56705804916261e-08,4.40128471300847e-07,1.9181643806483e-06,34779,8,185,5,"Pubmed","http://pubmed.org/8702798"
"343","Pubmed","12439624","Cloning and genomic localization of the murine LPS-induced CXC chemokine (LIX) gene, Scyb5.",2.46155825664841e-10,4.92426142411386e-08,4.74552245570505e-07,2.11743241236896e-06,34779,17,185,6,"Pubmed","http://pubmed.org/12439624"
"344","Pubmed","20644561","A large-scale candidate gene approach identifies SNPs in SOD2 and IL13 as predictive markers of response to preoperative chemoradiation in rectal cancer.",2.60309339336895e-10,5.0890475840363e-08,4.90432727026505e-07,2.23918093697597e-06,34779,75,185,9,"Pubmed","http://pubmed.org/20644561"
"345","Pubmed","38569033","ER-export and ARFRP1/AP-1-dependent delivery of SARS-CoV-2 Envelope to lysosomes controls late stages of viral replication.",3.17345821905815e-10,6.06624168896405e-08,5.84605155521235e-07,2.72980876003382e-06,34779,952,185,24,"Pubmed","http://pubmed.org/38569033"
"346","Pubmed","35337019","A BioID-Derived Proximity Interactome for SARS-CoV-2 Proteins.",3.24766757325594e-10,6.07313836198862e-08,5.85269789542237e-07,2.79364364651476e-06,34779,719,185,21,"Pubmed","http://pubmed.org/35337019"
"347","Pubmed","19948975","Integrative predictive model of coronary artery calcification in atherosclerosis.",3.55267892770719e-10,6.50215832683772e-08,6.26614545674951e-07,3.05601441361373e-06,34779,229,185,13,"Pubmed","http://pubmed.org/19948975"
"348","Pubmed","24186266","Altered expression of inflammation-associated genes in oviductal cells following follicular fluid exposure: implications for ovarian carcinogenesis.",4.9956505516247e-10,8.76991551940319e-08,8.45158846119819e-07,4.29725860450756e-06,34779,9,185,5,"Pubmed","http://pubmed.org/24186266"
"349","Pubmed","10714680","WECHE: a novel hematopoietic regulatory factor.",4.9956505516247e-10,8.76991551940319e-08,8.45158846119819e-07,4.29725860450756e-06,34779,9,185,5,"Pubmed","http://pubmed.org/10714680"
"350","Pubmed","12975309","The secreted protein discovery initiative (SPDI), a large-scale effort to identify novel human secreted and transmembrane proteins: a bioinformatics assessment.",6.25114227318831e-10,1.07544651667932e-07,1.03641036802385e-06,5.37723258339659e-06,34779,985,185,24,"Pubmed","http://pubmed.org/12975309"
"351","Interaction","int:TMEM106B","TMEM106B interactions",1.11185112156267e-15,8.71246538856511e-12,8.31497069981578e-11,8.71246538856511e-12,20153,309,185,24," "," "
"352","Interaction","int:TGOLN2","TGOLN2 interactions",4.4800212051643e-15,1.75527230818337e-11,1.67519033497664e-10,3.51054461636675e-11,20153,1589,185,50," "," "
"353","Interaction","int:CTSS","CTSS interactions",5.26057263656567e-12,1.37406157267095e-08,1.31137183414205e-07,4.12218471801286e-08,20153,145,185,15," "," "
"354","Interaction","int:FAM20C","FAM20C interactions",2.1912376276566e-10,4.29263451257928e-07,4.09678875097295e-06,1.71705380503171e-06,20153,188,185,15," "," "
"355","Interaction","int:CXCR1","CXCR1 interactions",5.1136630934625e-10,8.01413280007444e-07,7.64849861033723e-06,4.00706640003722e-06,20153,21,185,7," "," "
"356","Interaction","int:CALR3","CALR3 interactions",6.6766553095128e-10,8.71971183422371e-07,8.32188653599323e-06,5.23182710053423e-06,20153,142,185,13," "," "
"357","Interaction","int:CANX","CANX interactions",3.52883318851209e-09,3.71923473669887e-06,3.54954958007372e-05,2.76519368651807e-05,20153,1261,185,35," "," "
"358","Interaction","int:LRRC59","LRRC59 interactions",3.79707476947307e-09,3.71923473669887e-06,3.54954958007372e-05,2.9753877893591e-05,20153,845,185,28," "," "
"359","Interaction","int:VAPA","VAPA interactions",4.33226440709617e-09,3.77195821044506e-06,3.59986761519241e-05,3.39476238940056e-05,20153,686,185,25," "," "
"360","Interaction","int:SEC61B","SEC61B interactions",8.24409293575101e-09,6.46007122445449e-06,6.1653390348686e-05,6.46007122445449e-05,20153,763,185,26," "," "
"361","Interaction","int:PF4","PF4 interactions",1.07018168977101e-08,7.62358520095061e-06,7.27576922792154e-05,8.38594372104567e-05,20153,31,185,7," "," "
"362","Interaction","int:PDIA4","PDIA4 interactions",1.27107848786165e-08,8.3001425257366e-06,7.92145952124823e-05,9.96017103088391e-05,20153,468,185,20," "," "
"363","Interaction","int:ACKR1","ACKR1 interactions",1.49929417438087e-08,9.03728396188344e-06,8.62496985613297e-05,0.000117484691504485,20153,10,185,5," "," "
"364","Interaction","int:XCL2","XCL2 interactions",1.92170828649003e-08,1.07560758092399e-05,0.000102653441029689,0.000150585061329359,20153,20,185,6," "," "
"365","Interaction","int:CCL11","CCL11 interactions",2.13910550939983e-08,1.11746871811047e-05,0.000106648568856806,0.000167620307716571,20153,34,185,7," "," "
"366","Interaction","int:FNDC5","FNDC5 interactions",5.15889741042829e-08,2.52657000675726e-05,0.000241129859807453,0.000404251201081161,20153,1470,185,36," "," "
"367","Interaction","int:EMC1","EMC1 interactions",6.31318978003823e-08,2.91000912449291e-05,0.000277724381414618,0.000494701551163795,20153,418,185,18," "," "
"368","Interaction","int:CXCL3","CXCL3 interactions",1.15606835784499e-07,5.0327509178185e-05,0.000480313832592726,0.000905895165207331,20153,14,185,5," "," "
"369","Interaction","int:TCTN1","TCTN1 interactions",1.52536867945664e-07,6.09198695687504e-05,0.0005814048124261,0.00119527889722222,20153,151,185,11," "," "
"370","Interaction","int:SYNE3","SYNE3 interactions",1.55487160716566e-07,6.09198695687504e-05,0.0005814048124261,0.00121839739137501,20153,444,185,18," "," "
"371","Interaction","int:RPN2","RPN2 interactions",2.27206411322954e-07,8.47804494822224e-05,0.000809124538144066,0.00178038943912667,20153,782,185,24," "," "
"372","Interaction","int:SPPL2B","SPPL2B interactions",2.53247905244675e-07,8.66376901847657e-05,0.000826849603708655,0.00198445058549728,20153,233,185,13," "," "
"373","Interaction","int:CFD","CFD interactions",2.54296436223789e-07,8.66376901847657e-05,0.000826849603708655,0.00199266687424961,20153,1360,185,33," "," "
"374","Interaction","int:NPC1","NPC1 interactions",2.67833913394115e-07,8.74477727231786e-05,0.000834580839668773,0.00209874654535629,20153,364,185,16," "," "
"375","Interaction","int:CTSB","CTSB interactions",3.90845005452978e-07,0.000122506458509181,0.00116917263669016,0.00306266146272954,20153,242,185,13," "," "
"376","Interaction","int:TCTN3","TCTN3 interactions",4.8957571636582e-07,0.00014755058897856,0.0014081878887089,0.00383631531344256,20153,334,185,15," "," "
"377","Interaction","int:CXCR2","CXCR2 interactions",8.54796910560099e-07,0.000248081058931442,0.00236762689341821,0.00669818859114894,20153,36,185,6," "," "
"378","Interaction","int:PLD4","PLD4 interactions",9.50058628700232e-07,0.000265880693374822,0.00253750239049438,0.00744465941449502,20153,83,185,8," "," "
"379","Interaction","int:EPHA10","EPHA10 interactions",1.24847222925143e-06,0.000337345806497041,0.00321954851081547,0.00978302838841417,20153,86,185,8," "," "
"380","Interaction","int:TNFAIP3","TNFAIP3 interactions",1.59517045548911e-06,0.000416658522973755,0.00397649029963707,0.0124997556892127,20153,191,185,11," "," "
"381","Interaction","int:IL27RA","IL27RA interactions",2.6791526605315e-06,0.000677220653158865,0.00646323358221509,0.0209938402479248,20153,67,185,7," "," "
"382","Interaction","int:CALU","CALU interactions",2.86995818507799e-06,0.000702781010570972,0.00670717558195885,0.0224889923382711,20153,336,185,14," "," "
"383","Interaction","int:CXCL1","CXCL1 interactions",3.47350283437305e-06,0.000824799036671127,0.0078716867353733,0.0272183682101472,20153,26,185,5," "," "
"384","Interaction","int:CDC42","CDC42 interactions",3.84828278381447e-06,0.000886915996881475,0.00846451629747241,0.0301551438939702,20153,1323,185,30," "," "
"385","Interaction","int:CXCL5","CXCL5 interactions",4.2313151128135e-06,0.000921016256222404,0.00878996109940883,0.0331565852240066,20153,27,185,5," "," "
